species,n_records,n_presence_patches,auc_mean,auc_std,accuracy_mean,precision_mean,recall_mean,f1_mean,mcc_mean,kappa_mean,tss_mean
Euphorbia maculata,207,165,0.9201714110805022,0.027239985746926123,0.865151515151515,0.7620389413064729,0.6666666666666667,0.7076349656091037,0.6257585910132615,0.6211945571082438,0.5979797979797981
Lunularia cruciata,67,45,0.9201646090534978,0.01718568972660174,0.8388888888888889,0.7377777777777779,0.5777777777777777,0.6410830999066294,0.5508822137034074,0.5399541682150378,0.5037037037037038
Gentianella campestris,2358,1304,0.9201239675926673,0.010747876367522368,0.8684782329193345,0.759059614640167,0.6970910698496906,0.7261139132006909,0.6413129575529689,0.6398386348448305,0.6227040803379105
Lactuca perennis,870,431,0.920114419289183,0.011897599521573248,0.8671671722278397,0.819222645960469,0.6032611601176157,0.694463777693561,0.6240186437301996,0.612071429745965,0.5583927036212522
Draba dubia,41,39,0.9200828157349896,0.038945758630091296,0.8463709677419354,0.7183333333333334,0.6678571428571429,0.6837301587301587,0.5900411830246233,0.5829428381632357,0.5732919254658386
Abutilon theophrasti,731,522,0.9200821702937045,0.009733672772756235,0.8577501635055592,0.7676407575830588,0.6185897435897436,0.6841347372658417,0.6002188284451948,0.593866663763497,0.5560024946530105
Anthriscus nitida,121,63,0.9200651055914214,0.02951096065951442,0.8609411764705882,0.8224386724386724,0.5717948717948718,0.6700395256916997,0.6046417253055785,0.5863459781605889,0.5295473611263085
Plantago atrata,490,289,0.9200377980846168,0.01427589856015075,0.8425212718316166,0.7424936698521605,0.5742891712038717,0.6466028167204638,0.5555823098181811,0.5473844637095107,0.5061940280240166
Cortaderia selloana,100,82,0.9199903961584635,0.0447605169718028,0.8995337995337994,0.8305402930402931,0.7573529411764706,0.7892699949835328,0.7273423277115668,0.7236633469442965,0.7044549819927972
Ribes petraeum,70,65,0.9199211045364892,0.03259156223390116,0.8576923076923076,0.8969696969696969,0.5076923076923077,0.6279560308972074,0.5954446023011404,0.5519093286835222,0.482051282051282
Corallorhiza trifida,308,180,0.9198559670781894,0.017606274611299613,0.8666666666666666,0.7926145168636826,0.6388888888888888,0.7062038972101561,0.628209005241426,0.6212621079821474,0.5814814814814815
Dianthus seguieri,265,176,0.9198304596471714,0.03235895477264291,0.8749442755825735,0.8255357142857143,0.6361904761904762,0.71436087958476,0.6480214060181593,0.6366706087312786,0.5906918238993711
Adenostyles alliariae,2158,1210,0.9197897456913233,0.0024342518207530446,0.8568181818181818,0.7580966761844354,0.6280991735537189,0.6860383435640264,0.5995468186104592,0.594517176573917,0.5611570247933886
Zannichellia palustris,37,26,0.9196666666666667,0.04810174402012649,0.8366666666666666,0.7433333333333334,0.5399999999999999,0.5968831168831168,0.5298559167577126,0.5047577550613191,0.4766666666666667
Rubus fruticosus,5051,3026,0.9195539124296065,0.0072130700396454426,0.8484794890438689,0.7410386442129259,0.6047410195565012,0.6657039321482087,0.5741917728286269,0.569118109495766,0.5344609258683177
Carex atrata,88,74,0.9195247715247715,0.021941624785761223,0.8309604519774012,0.710986790986791,0.5685714285714286,0.626356083252635,0.5286115711213909,0.5196680907567128,0.4875613275613276
Vaccinium uliginosum,3145,1423,0.9194886223786369,0.013130058317086832,0.8622634784312696,0.7700648994992404,0.6408796639486039,0.6987729360529151,0.6153948397773513,0.6105864185918453,0.5769295883097924
Salix appendiculata,542,314,0.9194438319995291,0.021202231575063336,0.8630462277872637,0.7875136554621849,0.627342549923195,0.6946616407462342,0.6172355287183346,0.6082353535832898,0.5689557436640483
Hieracium villosum,476,321,0.9193900006850338,0.023189966610218243,0.8637068336575876,0.7624263351581397,0.6698557692307692,0.711855835093784,0.6263305603687261,0.6231223702840998,0.5982236448784376
Moehringia ciliata,151,104,0.9193838538999829,0.04052758894118914,0.8463281698221458,0.6969131161236424,0.6838095238095239,0.6885803627267043,0.5881590491052996,0.5868783103051893,0.5844751664106503
Koenigia polystachya,1646,315,0.919106407995297,0.02616576041858831,0.8595238095238095,0.7664995405596909,0.6285714285714286,0.6891872425524455,0.6057508145040258,0.5999163450976264,0.5650793650793651
Jacobaea paludosa,201,73,0.9190858753649451,0.02887792063694092,0.8663354763296318,0.8483516483516483,0.6019047619047619,0.6866331624952314,0.6308427169322315,0.6064970119093039,0.556133091714487
Artemisia campestris,298,146,0.919075235109718,0.014746675931123592,0.8698054818744474,0.876929120930669,0.554022988505747,0.6774960664784901,0.6272699421180772,0.6016874988994748,0.5288923719958204
Medicago minima,248,164,0.9190451593860685,0.022172881209375352,0.8688989127920426,0.803989417989418,0.6274621212121213,0.7041530054644809,0.6300135648839449,0.6217006438806589,0.576689084724799
Medicago arabica,96,81,0.9190263605442176,0.05061383140320303,0.8796634615384615,0.8207142857142857,0.6647058823529411,0.7222168387946789,0.6611371445927731,0.6488340479368553,0.6153011204481793
Pedicularis foliosa,1276,600,0.9189907407407407,0.008453995268997368,0.8704166666666666,0.7812072369961285,0.6716666666666666,0.7214912675662829,0.641408939212426,0.6377479163617694,0.6083333333333334
Euphorbia seguieriana,105,60,0.9189814814814815,0.03455205214267645,0.8666666666666666,0.8854545454545455,0.5666666666666667,0.6731258511309662,0.6294790256284026,0.596415268301678,0.5333333333333334
Pseudosasa japonica,280,181,0.9187686412202212,0.024158329616874728,0.8674329501915707,0.8050648604269295,0.6352852852852854,0.7067109685964182,0.6323270278716004,0.6226782234735687,0.580052529593814
Alchemilla hoppeana,89,78,0.9187079864323158,0.04548311660520177,0.8845366103430619,0.8692307692307691,0.6383333333333333,0.7259255686841894,0.6747806342524468,0.6565647491905972,0.6041982732038236
Campanula thyrsoides,1659,597,0.9185710007381053,0.008938090107237682,0.8689245019867899,0.7723518208873384,0.6766806722689076,0.7200787753027806,0.6384006366891721,0.6351422611694861,0.6096804699689122
Silene flos-jovis,76,60,0.9185185185185185,0.032716777303805095,0.8541666666666666,0.8695238095238096,0.5,0.6268442943365544,0.5820200332351261,0.5455482126109621,0.4722222222222223
Bidens frondosa,171,77,0.9184323928461302,0.014499233728851294,0.8636171337916446,0.7819444444444444,0.65,0.6994408602150538,0.6247034330859151,0.6136249622914594,0.5852451433857538
Helianthemum alpestre,95,63,0.9184256118466646,0.03626931503369383,0.8651764705882353,0.7839393939393939,0.6346153846153847,0.6994334650856391,0.620929269258116,0.6141252798876411,0.5764361527519423
Acer opalus,1214,684,0.9183452378650052,0.009286065088564171,0.86440104618423,0.8206776743059683,0.5863353370545298,0.6836478355105584,0.6143655663610474,0.600419654202248,0.5434405533621673
Monarda didyma,32,24,0.9182857142857144,0.06539300343277699,0.8536842105263158,0.9333333333333333,0.45999999999999996,0.5952380952380952,0.5810012939200568,0.524540498624964,0.44666666666666666
Valeriana montana,1576,819,0.9181134706507231,0.011319168501764973,0.8626438279649973,0.7791977413941539,0.6300538680233427,0.6963857607370639,0.6149030971567268,0.6089317141446645,0.5702265701576962
Hedera colchica,111,97,0.918062690331908,0.03252020007639864,0.8865134865134866,0.8305555555555555,0.6905263157894737,0.7466021375277274,0.6845802837977936,0.6756664407872919,0.6422504537205082
Luzula pediformis,38,22,0.9180219780219779,0.04225185411822739,0.818954248366013,0.6233333333333333,0.73,0.6712121212121211,0.5512748568414484,0.5471296555518734,0.5783516483516484
Sabulina verna,317,187,0.9178046654845676,0.03142281573375773,0.864993288590604,0.7393314014027087,0.7106685633001422,0.7237919798291316,0.6354807227356994,0.6346000160355532,0.6269454280283344
Selaginella helvetica,132,99,0.9177060660124889,0.046249017943982534,0.8940506329113924,0.9019841269841269,0.6457894736842105,0.7473460612315102,0.7019145350975264,0.6835749647021744,0.6221736544751709
Geranium sibiricum,30,29,0.9176906318082789,0.04456675042052286,0.792391304347826,0.5266666666666666,0.31333333333333335,0.3843434343434343,0.31988374365298766,0.3029283212487547,0.26758169934640524
Senecio hercynicus,130,115,0.9175803402646503,0.01901834524810171,0.8499999999999999,0.7943822843822843,0.5739130434782609,0.6541968899329241,0.5821172600780655,0.5628510364895289,0.5159420289855072
Scabiosa triandra,94,73,0.9175616631430584,0.028292809572393635,0.8526008182349504,0.7958333333333333,0.5895238095238095,0.6596114757405079,0.591139993535786,0.5706314173092737,0.5296929427161985
Rubus phoenicolasius,1256,529,0.9174235569664301,0.020993022602196203,0.8643661626299121,0.7916411218372003,0.6218328840970349,0.695812113407419,0.6180530898683956,0.6102454105957407,0.567002814458323
Dianthus glacialis,40,29,0.9173856209150326,0.05504897838227443,0.8456521739130434,0.7266666666666666,0.5599999999999999,0.6140404040404039,0.5425219564152028,0.528927118161145,0.502483660130719
Luzula sudetica,65,56,0.917312159023389,0.04494511442752814,0.8793939393939393,0.8194444444444444,0.6803030303030304,0.7391304347826086,0.6699472347852474,0.6620332938997004,0.6268270944741533
Gentiana brachyphylla,334,221,0.9172421699335574,0.020879719654065054,0.8540832049306626,0.7418095887929008,0.6376767676767676,0.6855851767820005,0.5943297981669218,0.5913156926483706,0.5637988911673122
Calypogeia azurea,22,21,0.9171794871794872,0.04949847087869872,0.8808823529411764,1.0,0.53,0.6704761904761904,0.6680157851765549,0.6129232171337434,0.53
Saxifraga aizoides,3077,1639,0.9171263281814855,0.005790562525533015,0.8500602314375547,0.7164292250677173,0.6626165435966287,0.6882800864206484,0.590709134748269,0.5897958199701984,0.575161722202026
Dactylorhiza sambucina,1387,661,0.9171031572264503,0.010756136300494766,0.8585502950105974,0.7975304922919341,0.5839598997493735,0.6739515576480495,0.5981499007484794,0.5863303053880025,0.5340362298005145
Alisma lanceolatum,56,35,0.9170068027210885,0.05566604774279941,0.8357142857142857,0.6880952380952381,0.5142857142857142,0.5613275613275613,0.49474443090446646,0.47745734657499367,0.45714285714285713
Jacobaea maritima,75,68,0.9169277673545967,0.044680370320152145,0.8785185185185185,0.8462703962703962,0.6461538461538462,0.7246252941905115,0.6637758974509625,0.6490737243125582,0.6018855534709193
Digitalis purpurea,1277,648,0.9168517818787029,0.016030124993778247,0.8846512077725951,0.8710701526208077,0.6327608825283243,0.7312257250190546,0.6751569798868736,0.660481982879006,0.6013811883614147
Noccaea caerulescens,285,209,0.9167829212986008,0.028188350785420667,0.8719988594240092,0.891070691760347,0.5551684088269455,0.6816149267521638,0.6354186152589726,0.6076876021475928,0.5328445993031359
Festuca alpina,43,34,0.9167800453514741,0.03821194734402452,0.8677248677248677,0.8516666666666666,0.6142857142857142,0.6993006993006993,0.6400674625050368,0.61748435915471,0.5647619047619047
Linaria alpina,2369,1094,0.9167033661312797,0.003617596795022729,0.8542032615786039,0.7283333504774474,0.6663399103514724,0.6955483589388376,0.6013071286513237,0.5999898029961672,0.5831532154708251
Herniaria alpina,40,20,0.9166666666666666,0.05432668671002208,0.8875,0.8699999999999999,0.7,0.7188888888888888,0.6962463220059905,0.6584615384615385,0.6499999999999999
Maclura pomifera,49,29,0.9166013071895425,0.05558645814882773,0.8782608695652174,0.7676190476190475,0.76,0.7618648018648019,0.6816726458524205,0.6802134755978948,0.6783006535947712
Actinidia chinensis,278,135,0.9165980795610427,0.02312532815914383,0.8666666666666666,0.847960496451545,0.5703703703703703,0.6756831832511275,0.6191787244482113,0.5972540275570463,0.5358024691358023
Saxifraga cotyledon,209,137,0.9165600069655314,0.015680961367191194,0.846788990825688,0.8067513368983956,0.5108465608465608,0.6235264270613108,0.5567831326660658,0.533768283137506,0.4695006895565227
Cardamine heptaphylla,7265,3024,0.9165253803126967,0.0032970955172758167,0.860863036771564,0.7832436399234137,0.6134250998850637,0.6879442779235956,0.6075792854229317,0.6001144484186176,0.5567676362034445
Hemerocallis lilioasphodelus,116,94,0.9164306966246025,0.03317603386660855,0.8697543859649123,0.7911764705882354,0.6614035087719298,0.7162211981566821,0.6401712662070844,0.6330271631841698,0.6011904761904762
Cardamine enneaphyllos,29,22,0.9164285714285715,0.1134309220858907,0.8973856209150327,0.76,0.64,0.6698412698412698,0.6587741854584477,0.6390968141045469,0.6257142857142857
Swertia perennis,759,271,0.9163477614897747,0.012949419100581484,0.867131763099505,0.8138030237373008,0.6123905723905724,0.6964752004450026,0.6254071594962027,0.6138358158281368,0.5643711828578905
Galium saxatile,289,211,0.9163450083689705,0.022450440697757156,0.9004437869822486,0.8745592540724386,0.701328903654485,0.7770752031589969,0.7222874004017698,0.7142472458551821,0.6681455515734952
Juniperus sabina,194,90,0.9162551440329219,0.02529776607292785,0.8833333333333332,0.9055052790346908,0.6111111111111112,0.7202505021859862,0.6765203468876889,0.6510303263672537,0.5851851851851851
Aconitum degenii,129,97,0.9162456550493709,0.03251232931459314,0.8556443556443556,0.8469696969696969,0.5157894736842106,0.6409677419354838,0.584217904920451,0.557325096107709,0.4848134362791843
Limodorum abortivum,568,300,0.9162037037037039,0.01825835772697385,0.8649999999999999,0.831064119782576,0.58,0.6824162675878918,0.6162764940443651,0.6001323740603833,0.5399999999999999
Impatiens balfourii,1323,583,0.9161376875822089,0.013193801652396583,0.8567690766558528,0.776755955363697,0.5986884762746831,0.6756867113671676,0.5943430064648209,0.5858984272218757,0.5415079605153708
Berberis thunbergii,885,657,0.9160088076863502,0.005015969452834527,0.8622560202788339,0.7531883207634043,0.6712583853805227,0.7090468530096312,0.6216209367791007,0.6192747349381726,0.5971904036289325
Androsace adfinis,46,28,0.9159803921568628,0.07890031378626407,0.8399209486166008,0.8466666666666667,0.5133333333333334,0.585974025974026,0.5528759975170262,0.5049983068850274,0.4662745098039215
Myosotis alpestris,1176,680,0.9159205594002306,0.005202419536235877,0.8511029411764707,0.7086136130216925,0.6897058823529412,0.6985782914612969,0.6002258169030175,0.5997874159988427,0.594607843137255
Polygala serpyllifolia,188,72,0.9158904661230242,0.03662536554009448,0.8474289171203871,0.7986324786324787,0.5428571428571429,0.6430735930735929,0.5688200295098924,0.5501247671294067,0.4919057686499547
Papaver alpinum,133,73,0.915739957716702,0.04072397186915971,0.8287551139684396,0.7260606060606061,0.5047619047619046,0.5944615384615385,0.5041881852992092,0.4903707994599116,0.4411255411255411
Clematis tangutica,70,56,0.9157294873872412,0.024232209822673084,0.8303030303030303,0.7362698412698413,0.4803030303030303,0.5779239766081871,0.4976516834863277,0.4796644059065267,0.4266488413547238
Siler montanum,867,347,0.9157130893515333,0.010251530612514556,0.8667090876035634,0.8400262780697563,0.5851345755693582,0.6881099553808036,0.6237951934299326,0.6066259555175761,0.5457391026212537
Picea orientalis,27,21,0.9155769230769233,0.09482318574535496,0.8345588235294116,0.6833333333333333,0.44000000000000006,0.5023809523809524,0.4726364187595025,0.443057240242595,0.4092307692307692
Clematis alpina,812,393,0.9155398225551649,0.01730891028905956,0.8657769689616824,0.8202438511099839,0.6006166828951639,0.6919027751456384,0.6217538001925532,0.608613502881233,0.5548215152067397
Festuca pulchella,75,32,0.9154887218045114,0.03727294837342473,0.8119999999999999,0.8,0.24285714285714283,0.35259740259740263,0.38445796341129873,0.3049314593857331,0.24285714285714283
Ageratum houstonianum,391,152,0.9154426942856115,0.02673566411497578,0.8618344397778079,0.7596230307534655,0.6647311827956989,0.7063215073559902,0.6211003924473064,0.6168662014330069,0.5923709343484939
Eurhynchium striatum,1440,1071,0.9154199349764685,0.00711937236528677,0.8576091342326524,0.779910532135075,0.6022647250597697,0.6786215831583412,0.5979926641984582,0.5892107923330476,0.5449923016938302
Rosa inodora,115,66,0.9153916596224289,0.04603193939693754,0.8602322206095792,0.8823931623931625,0.5032967032967033,0.6142804563857196,0.5896981199683786,0.5452067022104686,0.483040293040293
Blackstonia acuminata,54,29,0.9152505446623094,0.05462026150351812,0.8369565217391305,0.7428571428571429,0.5533333333333333,0.6238461538461538,0.5396468621204719,0.5238758915503101,0.4840522875816994
